financial_period,financial_year,period,days,period_end,line,lch_network,ejt_network,operated_kms_network,pct_scheduled,lch_line,ejt_line,operated_kms_line,station_alloc_ridership,period_year,upgrade_year,train_upgrade_year,signalling_upgrade_year,post_upgrade,post_train_upgrade,post_signalling_upgrade
04_18/19,2018/2019,4.0,28.0,2018-07-21,Circle & Hammersmith & City,2415713.240000002,4.745709106163025,6485307.416999999,0.969802104724888,,0.630172347240889,302952.41327347467,,2018.0,2023.0,2017.0,2023.0,0,1,0
04_18/19,2018/2019,4.0,28.0,2018-07-21,District,2415713.240000002,4.745709106163025,6485307.416999999,0.969802104724888,,0.5314786034237242,767908.9224369441,45435470.97060736,2018.0,2023.0,2017.0,2023.0,0,1,0
04_18/19,2018/2019,4.0,28.0,2018-07-21,Jubilee,2415713.240000002,4.745709106163025,6485307.416999999,0.969802104724888,,0.3333783495149039,839685.5731500778,16178052.598396763,2018.0,2011.0,2011.0,2011.0,1,1,1
04_18/19,2018/2019,4.0,28.0,2018-07-21,Metropolitan,2415713.240000002,4.745709106163025,6485307.416999999,0.969802104724888,,0.7770510812218486,610940.0396569755,29806307.56337113,2018.0,,2012.0,,0,1,0
04_18/19,2018/2019,4.0,28.0,2018-07-21,Northern,2415713.240000002,4.745709106163025,6485307.416999999,0.969802104724888,,0.301696860935934,1131530.2565140645,36405921.20387088,2018.0,2014.0,2014.0,2014.0,1,1,1
04_18/19,2018/2019,4.0,28.0,2018-07-21,Piccadilly,2415713.240000002,4.745709106163025,6485307.416999999,0.969802104724888,,0.5455166297830721,917666.723721484,21640364.237741027,2018.0,,,,0,0,0
04_18/19,2018/2019,4.0,28.0,2018-07-21,Victoria,2415713.240000002,4.745709106163025,6485307.416999999,0.969802104724888,,0.370245032644152,587814.0048495182,11400790.569798512,2018.0,2016.0,2009.0,2016.0,1,1,1
05_18/19,2018/2019,5.0,28.0,2018-08-18,Bakerloo,2596055.32,4.054796821817263,6504212.331,0.9663699323483432,,0.3756619436099976,287932.33605751506,9225831.696974073,2018.0,,,,0,0,0
05_18/19,2018/2019,5.0,28.0,2018-08-18,Central,2596055.32,4.054796821817263,6504212.331,0.9663699323483432,,0.4679270417842077,1015232.95129378,33689757.49201993,2018.0,,,,0,0,0
05_18/19,2018/2019,5.0,28.0,2018-08-18,Waterloo & City,2596055.32,4.054796821817263,6504212.331,0.9663699323483432,,0.2296995003407267,27511.89538024192,6649907.390770564,2018.0,,,,0,0,0
05_18/19,2018/2019,5.0,28.0,2018-08-18,Circle & Hammersmith & City,2596055.32,4.054796821817263,6504212.331,0.9663699323483432,,0.5384276140042251,303835.5309039535,,2018.0,2023.0,2017.0,2023.0,0,1,0
05_18/19,2018/2019,5.0,28.0,2018-08-18,District,2596055.32,4.054796821817263,6504212.331,0.9663699323483432,,0.4541023699130126,770147.4057045914,41850653.99494475,2018.0,2023.0,2017.0,2023.0,0,1,0
05_18/19,2018/2019,5.0,28.0,2018-08-18,Jubilee,2596055.32,4.054796821817263,6504212.331,0.9663699323483432,,0.2848428847693642,842133.2880426414,14901619.09063335,2018.0,2011.0,2011.0,2011.0,1,1,1
05_18/19,2018/2019,5.0,28.0,2018-08-18,Metropolitan,2596055.32,4.054796821817263,6504212.331,0.9663699323483432,,0.6639227529635661,612720.9527527213,27454617.24185744,2018.0,,2012.0,,0,1,0
05_18/19,2018/2019,5.0,28.0,2018-08-18,Northern,2596055.32,4.054796821817263,6504212.331,0.9663699323483432,,0.2577738006079225,1134828.709588428,33533527.42081317,2018.0,2014.0,2014.0,2014.0,1,1,1
05_18/19,2018/2019,5.0,28.0,2018-08-18,Piccadilly,2596055.32,4.054796821817263,6504212.331,0.9663699323483432,,0.4660966458774939,920341.7565884136,19932959.35292843,2018.0,,,,0,0,0
05_18/19,2018/2019,5.0,28.0,2018-08-18,Victoria,2596055.32,4.054796821817263,6504212.331,0.9663699323483432,,0.316342267946746,589527.5046877135,10501278.653282298,2018.0,2016.0,2009.0,2016.0,1,1,1
06_18/19,2018/2019,6.0,28.0,2018-09-15,Bakerloo,1920940.240000004,3.4136304516849267,6534835.324999998,0.9774247970557576,,0.3162602484411304,289287.9729510817,8959348.510507692,2018.0,,,,0,0,0
06_18/19,2018/2019,6.0,28.0,2018-09-15,Central,1920940.240000004,3.4136304516849267,6534835.324999998,0.9774247970557576,,0.3939358910431254,1020012.8494572968,32716646.966852024,2018.0,,,,0,0,0
06_18/19,2018/2019,6.0,28.0,2018-09-15,Waterloo & City,1920940.240000004,3.4136304516849267,6534835.324999998,0.9774247970557576,,0.1933781749262835,27641.426300249284,6457828.392431573,2018.0,,,,0,0,0
06_18/19,2018/2019,6.0,28.0,2018-09-15,Circle & Hammersmith & City,1920940.240000004,3.4136304516849267,6534835.324999998,0.9774247970557576,,0.4532885320673444,305266.0428808629,,2018.0,2023.0,2017.0,2023.0,0,1,0
06_18/19,2018/2019,6.0,28.0,2018-09-15,District,1920940.240000004,3.4136304516849267,6534835.324999998,0.9774247970557576,,0.3822972509440358,773773.3973210705,40641820.36361667,2018.0,2023.0,2017.0,2023.0,0,1,0
06_18/19,2018/2019,6.0,28.0,2018-09-15,Jubilee,1920940.240000004,3.4136304516849267,6534835.324999998,0.9774247970557576,,0.2398019896244022,846098.20205752,14471193.838015454,2018.0,2011.0,2011.0,2011.0,1,1,1
06_18/19,2018/2019,6.0,28.0,2018-09-15,Metropolitan,1920940.240000004,3.4136304516849267,6534835.324999998,0.9774247970557576,,0.5589397019570459,615605.7524955573,26661605.38925399,2018.0,,2012.0,,0,1,0
06_18/19,2018/2019,6.0,28.0,2018-09-15,Northern,1920940.240000004,3.4136304516849267,6534835.324999998,0.9774247970557576,,0.2170132152287208,1140171.685954547,32564929.517223947,2018.0,2014.0,2014.0,2014.0,1,1,1
06_18/19,2018/2019,6.0,28.0,2018-09-15,Piccadilly,1920940.240000004,3.4136304516849267,6534835.324999998,0.9774247970557576,,0.3923949272216638,924674.8900495748,19357206.542933486,2018.0,,,,0,0,0
06_18/19,2018/2019,6.0,28.0,2018-09-15,Victoria,1920940.240000004,3.4136304516849267,6534835.324999998,0.9774247970557576,,0.2663205202311741,592303.1055322372,10197954.86748032,2018.0,2016.0,2009.0,2016.0,1,1,1
07_18/19,2018/2019,7.0,28.0,2018-10-13,Bakerloo,2436016.469999997,5.624796343907155,6305882.584000001,0.939805886558888,,0.5211165983935947,279152.5569763137,10098793.85953636,2018.0,,,,0,0,0
07_18/19,2018/2019,7.0,28.0,2018-10-13,Central,2436016.469999997,5.624796343907155,6305882.584000001,0.939805886558888,,0.6491063373832638,984275.9523322775,36877533.350328594,2018.0,,,,0,0,0
07_18/19,2018/2019,7.0,28.0,2018-10-13,Waterloo & City,2436016.469999997,5.624796343907155,6305882.584000001,0.939805886558888,,0.3186381381089203,26672.9886883051,7279131.695674153,2018.0,,,,0,0,0
07_18/19,2018/2019,7.0,28.0,2018-10-13,Circle & Hammersmith & City,2436016.469999997,5.624796343907155,6305882.584000001,0.939805886558888,,0.7469044215518292,294570.8235255387,,2018.0,2023.0,2017.0,2023.0,0,1,0
07_18/19,2018/2019,7.0,28.0,2018-10-13,District,2436016.469999997,5.624796343907155,6305882.584000001,0.939805886558888,,0.6299288132768985,746663.6797201087,45810626.23550227,2018.0,2023.0,2017.0,2023.0,0,1,0
07_18/19,2018/2019,7.0,28.0,2018-10-13,Jubilee,2436016.469999997,5.624796343907155,6305882.584000001,0.939805886558888,,0.3951327988169397,816454.5319599512,16311632.849209215,2018.0,2011.0,2011.0,2011.0,1,1,1
07_18/19,2018/2019,7.0,28.0,2018-10-13,Metropolitan,2436016.469999997,5.624796343907155,6305882.584000001,0.939805886558888,,0.9209907271833556,594037.5541554983,30052414.69004117,2018.0,,2012.0,,0,1,0
07_18/19,2018/2019,7.0,28.0,2018-10-13,Northern,2436016.469999997,5.624796343907155,6305882.584000001,0.939805886558888,,0.3575826841465938,1100224.9360018414,36706520.55326063,2018.0,2014.0,2014.0,2014.0,1,1,1
07_18/19,2018/2019,7.0,28.0,2018-10-13,Piccadilly,2436016.469999997,5.624796343907155,6305882.584000001,0.939805886558888,,0.6465672202199598,892278.228147353,21819046.144291185,2018.0,,,,0,0,0
07_18/19,2018/2019,7.0,28.0,2018-10-13,Victoria,2436016.469999997,5.624796343907155,6305882.584000001,0.939805886558888,,0.4388286048257993,571551.3324928123,11494925.537806025,2018.0,2016.0,2009.0,2016.0,1,1,1
08_18/19,2018/2019,8.0,28.0,2018-11-10,Bakerloo,2821205.570000006,5.827981275768875,6515486.952,0.9623876163794388,,0.5399409315894635,288431.4476789516,10356087.970607352,2018.0,,,,0,0,0
08_18/19,2018/2019,8.0,28.0,2018-11-10,Central,2821205.570000006,5.827981275768875,6515486.952,0.9623876163794388,,0.6725540533303651,1016992.7903288607,37817088.34014588,2018.0,,,,0,0,0
08_18/19,2018/2019,8.0,28.0,2018-11-10,Waterloo & City,2821205.570000006,5.827981275768875,6515486.952,0.9623876163794388,,0.3301483269978631,27559.58542749413,7464587.280277316,2018.0,,,,0,0,0
08_18/19,2018/2019,8.0,28.0,2018-11-10,Circle & Hammersmith & City,2821205.570000006,5.827981275768875,6515486.952,0.9623876163794388,,0.7738849048833927,304362.20965964976,,2018.0,2023.0,2017.0,2023.0,0,1,0
08_18/19,2018/2019,8.0,28.0,2018-11-10,District,2821205.570000006,5.827981275768875,6515486.952,0.9623876163794388,,0.6526837781107885,771482.4051897816,46977775.9485087,2018.0,2023.0,2017.0,2023.0,0,1,0
08_18/19,2018/2019,8.0,28.0,2018-11-10,Jubilee,2821205.570000006,5.827981275768875,6515486.952,0.9623876163794388,,0.4094062099584677,843593.0702838992,16727215.851736838,2018.0,2011.0,2011.0,2011.0,1,1,1
08_18/19,2018/2019,8.0,28.0,2018-11-10,Metropolitan,2821205.570000006,5.827981275768875,6515486.952,0.9623876163794388,,0.9542597429319396,613783.0639153781,30818081.306347948,2018.0,,2012.0,,0,1,0
08_18/19,2018/2019,8.0,28.0,2018-11-10,Northern,2821205.570000006,5.827981275768875,6515486.952,0.9623876163794388,,0.3704996697352289,1136795.859944136,37641718.52913989,2018.0,2014.0,2014.0,2014.0,1,1,1
08_18/19,2018/2019,8.0,28.0,2018-11-10,Piccadilly,2821205.570000006,5.827981275768875,6515486.952,0.9623876163794388,,0.6699232154510971,921937.1080265197,22374945.409113888,2018.0,,,,0,0,0
08_18/19,2018/2019,8.0,28.0,2018-11-10,Victoria,2821205.570000006,5.827981275768875,6515486.952,0.9623876163794388,,0.4546804427802678,590549.4115453279,11787789.882718278,2018.0,2016.0,2009.0,2016.0,1,1,1
09_18/19,2018/2019,9.0,28.0,2018-12-08,Bakerloo,2627007.3699999982,5.66329360806795,6621179.463,0.9647083272240804,,0.5246832276758555,293110.3065549096,10861487.11735394,2018.0,,,,0,0,0
09_18/19,2018/2019,9.0,28.0,2018-12-08,Central,2627007.3699999982,5.66329360806795,6621179.463,0.9647083272240804,,0.6535489547885602,1033490.1791611352,39662642.78442983,2018.0,,,,0,0,0
09_18/19,2018/2019,9.0,28.0,2018-12-08,Waterloo & City,2627007.3699999982,5.66329360806795,6621179.463,0.9647083272240804,,0.3208189631245265,28006.649753984228,7828875.035747815,2018.0,,,,0,0,0
09_18/19,2018/2019,9.0,28.0,2018-12-08,Circle & Hammersmith & City,2627007.3699999982,5.66329360806795,6621179.463,0.9647083272240804,,0.752016389178976,309299.4931550242,,2018.0,2023.0,2017.0,2023.0,0,1,0
09_18/19,2018/2019,9.0,28.0,2018-12-08,District,2627007.3699999982,5.66329360806795,6621179.463,0.9647083272240804,,0.6342401757591126,783997.1893030085,49270391.4561999,2018.0,2023.0,2017.0,2023.0,0,1,0
09_18/19,2018/2019,9.0,28.0,2018-12-08,Jubilee,2627007.3699999982,5.66329360806795,6621179.463,0.9647083272240804,,0.3978371690384727,857277.6145884711,17543539.60670181,2018.0,2011.0,2011.0,2011.0,1,1,1
09_18/19,2018/2019,9.0,28.0,2018-12-08,Metropolitan,2627007.3699999982,5.66329360806795,6621179.463,0.9647083272240804,,0.9272941773255862,623739.6909046435,32322069.302664835,2018.0,,2012.0,,0,1,0
09_18/19,2018/2019,9.0,28.0,2018-12-08,Northern,2627007.3699999982,5.66329360806795,6621179.463,0.9647083272240804,,0.3600300536528389,1155236.6625759362,39478714.55318841,2018.0,2014.0,2014.0,2014.0,1,1,1
09_18/19,2018/2019,9.0,28.0,2018-12-08,Piccadilly,2627007.3699999982,5.66329360806795,6621179.463,0.9647083272240804,,0.6509924593846598,936892.5286496076,23466890.393587057,2018.0,,,,0,0,0
09_18/19,2018/2019,9.0,28.0,2018-12-08,Victoria,2627007.3699999982,5.66329360806795,6621179.463,0.9647083272240804,,0.4418320381393611,600129.1483532788,12363059.131653065,2018.0,2016.0,2009.0,2016.0,1,1,1
10_18/19,2018/2019,10.0,28.0,2019-01-05,Bakerloo,1813386.81,3.042794187495024,6205183.0,0.9740729979073354,,0.2819036387542819,274694.7279594245,8444760.28836571,2019.0,,,,0,0,0
10_18/19,2018/2019,10.0,28.0,2019-01-05,Central,1813386.81,3.042794187495024,6205183.0,0.9740729979073354,,0.3511410671064432,968557.9021433076,30837536.987217445,2019.0,,,,0,0,0
10_18/19,2018/2019,10.0,28.0,2019-01-05,Waterloo & City,1813386.81,3.042794187495024,6205183.0,0.9740729979073354,,0.1723707340270706,26247.04373465751,6086917.223225247,2019.0,,,,0,0,0
10_18/19,2018/2019,10.0,28.0,2019-01-05,Circle & Hammersmith & City,1813386.81,3.042794187495024,6205183.0,0.9740729979073354,,0.4040459944783652,289866.7778995031,,2019.0,2023.0,2017.0,2023.0,0,1,0
10_18/19,2018/2019,10.0,28.0,2019-01-05,District,1813386.81,3.042794187495024,6205183.0,0.9740729979073354,,0.3407667788098362,734740.0955216808,38307520.93760381,2019.0,2023.0,2017.0,2023.0,0,1,0
10_18/19,2018/2019,10.0,28.0,2019-01-05,Jubilee,1813386.81,3.042794187495024,6205183.0,0.9740729979073354,,0.2137513449409023,803416.4471830649,13640027.832960209,2019.0,2011.0,2011.0,2011.0,1,1,1
10_18/19,2018/2019,10.0,28.0,2019-01-05,Metropolitan,1813386.81,3.042794187495024,6205183.0,0.9740729979073354,,0.4982198572301921,584551.2794291631,25130272.156640425,2019.0,,2012.0,,0,1,0
10_18/19,2018/2019,10.0,28.0,2019-01-05,Northern,1813386.81,3.042794187495024,6205183.0,0.9740729979073354,,0.1934382058203251,1082655.279116233,30694533.565465443,2019.0,2014.0,2014.0,2014.0,1,1,1
10_18/19,2018/2019,10.0,28.0,2019-01-05,Piccadilly,1813386.81,3.042794187495024,6205183.0,0.9740729979073354,,0.3497675043188342,878029.3034029122,18245408.01328808,2019.0,,,,0,0,0
10_18/19,2018/2019,10.0,28.0,2019-01-05,Victoria,1813386.81,3.042794187495024,6205183.0,0.9740729979073354,,0.2373890620087725,562424.1436100526,9612226.177655809,2019.0,2016.0,2009.0,2016.0,1,1,1
11_18/19,2018/2019,11.0,28.0,2019-02-02,Bakerloo,2315609.179999996,4.36513096875717,6703177.0,0.97476851495037,,0.4044132556808568,296740.22224306216,9804743.4468838,2019.0,,,,0,0,0
11_18/19,2018/2019,11.0,28.0,2019-02-02,Central,2315609.179999996,4.36513096875717,6703177.0,0.97476851495037,,0.5037398693372132,1046289.054297878,35803756.219108835,2019.0,,,,0,0,0
11_18/19,2018/2019,11.0,28.0,2019-02-02,Waterloo & City,2315609.179999996,4.36513096875717,6703177.0,0.97476851495037,,0.2472795670181034,28353.48770215968,7067182.456127682,2019.0,,,,0,0,0
11_18/19,2018/2019,11.0,28.0,2019-02-02,Circle & Hammersmith & City,2315609.179999996,4.36513096875717,6703177.0,0.97476851495037,,0.5796362075845082,313129.8978096307,,2019.0,2023.0,2017.0,2023.0,0,1,0
11_18/19,2018/2019,11.0,28.0,2019-02-02,District,2315609.179999996,4.36513096875717,6703177.0,0.97476851495037,,0.4888571252763619,793706.3112044774,44476740.84920922,2019.0,2023.0,2017.0,2023.0,0,1,0
11_18/19,2018/2019,11.0,28.0,2019-02-02,Jubilee,2315609.179999996,4.36513096875717,6703177.0,0.97476851495037,,0.3066433540755392,867894.2506899853,15836680.846320504,2019.0,2011.0,2011.0,2011.0,1,1,1
11_18/19,2018/2019,11.0,28.0,2019-02-02,Metropolitan,2315609.179999996,4.36513096875717,6703177.0,0.97476851495037,,0.7147361254280837,631464.1633599104,29177367.128547706,2019.0,,2012.0,,0,1,0
11_18/19,2018/2019,11.0,28.0,2019-02-02,Northern,2315609.179999996,4.36513096875717,6703177.0,0.97476851495037,,0.2775025357407633,1169543.2618023537,35637722.86654149,2019.0,2014.0,2014.0,2014.0,1,1,1
11_18/19,2018/2019,11.0,28.0,2019-02-02,Piccadilly,2315609.179999996,4.36513096875717,6703177.0,0.97476851495037,,0.501769383956912,948495.126073868,21183732.698779523,2019.0,,,,0,0,0
11_18/19,2018/2019,11.0,28.0,2019-02-02,Victoria,2315609.179999996,4.36513096875717,6703177.0,0.97476851495037,,0.3405535446588281,607561.2248166738,11160223.429334875,2019.0,2016.0,2009.0,2016.0,1,1,1
12_18/19,2018/2019,12.0,28.0,2019-03-02,Bakerloo,2414351.649999998,4.691832497956972,6678502.0,0.9712451319597216,,0.4346809452428092,295647.8946819896,10181495.538094897,2019.0,,,,0,0,0
12_18/19,2018/2019,12.0,28.0,2019-03-02,Central,2414351.649999998,4.691832497956972,6678502.0,0.9712451319597216,,0.5414415068846962,1042437.5697831768,37179533.16848415,2019.0,,,,0,0,0
12_18/19,2018/2019,12.0,28.0,2019-03-02,Waterloo & City,2414351.649999998,4.691832497956972,6678502.0,0.9712451319597216,,0.2657868267688184,28249.11595290544,7338742.419296599,2019.0,,,,0,0,0
12_18/19,2018/2019,12.0,28.0,2019-03-02,Circle & Hammersmith & City,2414351.649999998,4.691832497956972,6678502.0,0.9712451319597216,,0.6230181901075547,311977.2383724038,,2019.0,2023.0,2017.0,2023.0,0,1,0
12_18/19,2018/2019,12.0,28.0,2019-03-02,District,2414351.649999998,4.691832497956972,6678502.0,0.9712451319597216,,0.5254448866817153,790784.6065815844,46185781.5003972,2019.0,2023.0,2017.0,2023.0,0,1,0
12_18/19,2018/2019,12.0,28.0,2019-03-02,Jubilee,2414351.649999998,4.691832497956972,6678502.0,0.9712451319597216,,0.3295936053766951,864699.4535608367,16445213.100021666,2019.0,2011.0,2011.0,2011.0,1,1,1
12_18/19,2018/2019,12.0,28.0,2019-03-02,Metropolitan,2414351.649999998,4.691832497956972,6678502.0,0.9712451319597216,,0.7682294539955378,629139.6867377198,30298521.8167112,2019.0,,2012.0,,0,1,0
12_18/19,2018/2019,12.0,28.0,2019-03-02,Northern,2414351.649999998,4.691832497956972,6678502.0,0.9712451319597216,,0.2982717872093264,1165238.0674169194,37007119.90265039,2019.0,2014.0,2014.0,2014.0,1,1,1
12_18/19,2018/2019,12.0,28.0,2019-03-02,Piccadilly,2414351.649999998,4.691832497956972,6678502.0,0.9712451319597216,,0.5393235435497544,945003.6298421748,21997728.05084134,2019.0,,,,0,0,0
12_18/19,2018/2019,12.0,28.0,2019-03-02,Victoria,2414351.649999998,4.691832497956972,6678502.0,0.9712451319597216,,0.3660417521400643,605324.7370702885,11589060.505813535,2019.0,2016.0,2009.0,2016.0,1,1,1
13_18/19,2018/2019,13.0,29.0,2019-03-31,Bakerloo,2552718.0799999926,4.804995448263021,6845440.0,0.96902888313187,,0.4451650744667143,303038.0052550526,10484735.026142849,2019.0,,,,0,0,0
13_18/19,2018/2019,13.0,29.0,2019-03-31,Central,2552718.0799999926,4.804995448263021,6845440.0,0.96902888313187,,0.5545006087098158,1068494.677054308,38286865.83505453,2019.0,,,,0,0,0
13_18/19,2018/2019,13.0,29.0,2019-03-31,Waterloo & City,2552718.0799999926,4.804995448263021,6845440.0,0.96902888313187,,0.2721973756285101,28955.240008711087,7557315.072578898,2019.0,,,,0,0,0
13_18/19,2018/2019,13.0,29.0,2019-03-31,Circle & Hammersmith & City,2552718.0799999926,4.804995448263021,6845440.0,0.96902888313187,,0.6380448511227562,319775.5225114835,,2019.0,2023.0,2017.0,2023.0,0,1,0
13_18/19,2018/2019,13.0,29.0,2019-03-31,District,2552718.0799999926,4.804995448263021,6845440.0,0.96902888313187,,0.5381181638343039,810551.3148424365,47561350.80501191,2019.0,2023.0,2017.0,2023.0,0,1,0
13_18/19,2018/2019,13.0,29.0,2019-03-31,Jubilee,2552718.0799999926,4.804995448263021,6845440.0,0.96902888313187,,0.3375431186644511,886313.7612871111,16935007.35300065,2019.0,2011.0,2011.0,2011.0,1,1,1
13_18/19,2018/2019,13.0,29.0,2019-03-31,Metropolitan,2552718.0799999926,4.804995448263021,6845440.0,0.96902888313187,,0.7867584853631315,644865.8662050047,31200914.61450133,2019.0,,2012.0,,0,1,0
13_18/19,2018/2019,13.0,29.0,2019-03-31,Northern,2552718.0799999926,4.804995448263021,6845440.0,0.96902888313187,,0.3054658452769073,1194364.735717452,38109317.51707951,2019.0,2014.0,2014.0,2014.0,1,1,1
13_18/19,2018/2019,13.0,29.0,2019-03-31,Piccadilly,2552718.0799999926,4.804995448263021,6845440.0,0.96902888313187,,0.5523315619272602,968625.246779415,22652895.04152524,2019.0,,,,0,0,0
13_18/19,2018/2019,13.0,29.0,2019-03-31,Victoria,2552718.0799999926,4.804995448263021,6845440.0,0.96902888313187,,0.3748703632691705,620455.6303390245,11934222.055174405,2019.0,2016.0,2009.0,2016.0,1,1,1
01_19/20,2019/2020,1.0,27.0,2019-04-27,Bakerloo,2511501.760000002,4.280654281814111,6263105.0,0.968259013524016,,0.3965868027656303,277258.85347076977,9823121.341969864,2019.0,,,,0,0,0
01_19/20,2019/2020,1.0,27.0,2019-04-27,Central,2511501.760000002,4.280654281814111,6263105.0,0.968259013524016,,0.4939911869844238,977598.8620647062,35870867.281024136,2019.0,,,,0,0,0
01_19/20,2019/2020,1.0,27.0,2019-04-27,Waterloo & City,2511501.760000002,4.280654281814111,6263105.0,0.968259013524016,,0.2424940614468121,26492.045577020388,7080429.240965331,2019.0,,,,0,0,0
01_19/20,2019/2020,1.0,27.0,2019-04-27,Circle & Hammersmith & City,2511501.760000002,4.280654281814111,6263105.0,0.968259013524016,,0.5684187328284369,292572.5262246525,,2019.0,2023.0,2017.0,2023.0,0,1,0
01_19/20,2019/2020,1.0,27.0,2019-04-27,District,2511501.760000002,4.280654281814111,6263105.0,0.968259013524016,,0.4793964628982035,741598.4937047492,44560108.9137572,2019.0,2023.0,2017.0,2023.0,0,1,0
01_19/20,2019/2020,1.0,27.0,2019-04-27,Jubilee,2511501.760000002,4.280654281814111,6263105.0,0.968259013524016,,0.3007090041532081,810915.9016638978,15866365.34821757,2019.0,2011.0,2011.0,2011.0,1,1,1
01_19/20,2019/2020,1.0,27.0,2019-04-27,Metropolitan,2511501.760000002,4.280654281814111,6263105.0,0.968259013524016,,0.7009041143505618,590007.7469027406,29232057.877496023,2019.0,,2012.0,,0,1,0
01_19/20,2019/2020,1.0,27.0,2019-04-27,Northern,2511501.760000002,4.280654281814111,6263105.0,0.968259013524016,,0.27213213677554,1092761.2758413854,35704523.0629058,2019.0,2014.0,2014.0,2014.0,1,1,1
01_19/20,2019/2020,1.0,27.0,2019-04-27,Piccadilly,2511501.760000002,4.280654281814111,6263105.0,0.968259013524016,,0.4920588356435796,886225.2282147515,21223439.757564623,2019.0,,,,0,0,0
01_19/20,2019/2020,1.0,27.0,2019-04-27,Victoria,2511501.760000002,4.280654281814111,6263105.0,0.968259013524016,,0.3339629439677144,567674.0663353263,11181142.247886809,2019.0,2016.0,2009.0,2016.0,1,1,1
02_19/20,2019/2020,2.0,28.0,2019-04-28,Bakerloo,2356449.959999998,4.475830766308173,6478418.0,0.969617663324311,,0.4146691829030265,286790.45728666487,10365276.776185228,2019.0,,,,0,0,0
02_19/20,2019/2020,2.0,28.0,2019-04-28,Central,2356449.959999998,4.475830766308173,6478418.0,0.969617663324311,,0.5165147212152257,1011206.7520470292,37850643.86622565,2019.0,,,,0,0,0
02_19/20,2019/2020,2.0,28.0,2019-04-28,Waterloo & City,2356449.959999998,4.475830766308173,6478418.0,0.969617663324311,,0.2535505811533786,27402.789019661857,7471210.649026094,2019.0,,,,0,0,0
02_19/20,2019/2020,2.0,28.0,2019-04-28,Circle & Hammersmith & City,2356449.959999998,4.475830766308173,6478418.0,0.969617663324311,,0.594335791925068,302630.58342455706,,2019.0,2023.0,2017.0,2023.0,0,1,0
02_19/20,2019/2020,2.0,28.0,2019-04-28,District,2356449.959999998,4.475830766308173,6478418.0,0.969617663324311,,0.5012545505052471,767093.1639162577,47019460.10731349,2019.0,2023.0,2017.0,2023.0,0,1,0
02_19/20,2019/2020,2.0,28.0,2019-04-28,Jubilee,2356449.959999998,4.475830766308173,6478418.0,0.969617663324311,,0.3144198348866493,838793.565464035,16742058.10363837,2019.0,2011.0,2011.0,2011.0,1,1,1
02_19/20,2019/2020,2.0,28.0,2019-04-28,Metropolitan,2356449.959999998,4.475830766308173,6478418.0,0.969617663324311,,0.732861846043015,610291.030994077,30845426.83425212,2019.0,,2012.0,,0,1,0
02_19/20,2019/2020,2.0,28.0,2019-04-28,Northern,2356449.959999998,4.475830766308173,6478418.0,0.969617663324311,,0.2845400048903175,1130328.218848925,37675118.81661154,2019.0,2014.0,2014.0,2014.0,1,1,1
02_19/20,2019/2020,2.0,28.0,2019-04-28,Piccadilly,2356449.959999998,4.475830766308173,6478418.0,0.969617663324311,,0.5144942642912897,916691.8757581988,22394798.92098493,2019.0,,,,0,0,0
02_19/20,2019/2020,2.0,28.0,2019-04-28,Victoria,2356449.959999998,4.475830766308173,6478418.0,0.969617663324311,,0.3491899884949548,587189.5632405926,11798249.25689085,2019.0,2016.0,2009.0,2016.0,1,1,1
03_19/20,2019/2020,3.0,28.0,2019-05-26,Bakerloo,2777924.059999993,4.656887106818741,6469501.0,0.963510660273149,,0.4314433838723935,286395.71423247707,11146348.164461596,2019.0,,,,0,0,0
03_19/20,2019/2020,3.0,28.0,2019-05-26,Central,2777924.059999993,4.656887106818741,6469501.0,0.963510660273149,,0.5374087786820593,1009814.910611666,40702864.37032954,2019.0,,,,0,0,0
03_19/20,2019/2020,3.0,28.0,2019-05-26,Waterloo & City,2777924.059999993,4.656887106818741,6469501.0,0.963510660273149,,0.2638072112081883,27365.07137475405,8034200.813181429,2019.0,,,,0,0,0
03_19/20,2019/2020,3.0,28.0,2019-05-26,Circle & Hammersmith & City,2777924.059999993,4.656887106818741,6469501.0,0.963510660273149,,0.6183778679415307,302214.0377628852,,2019.0,2023.0,2017.0,2023.0,0,1,0
03_19/20,2019/2020,3.0,28.0,2019-05-26,District,2777924.059999993,4.656887106818741,6469501.0,0.963510660273149,,0.5215313034293994,766037.3243976219,50562593.18277594,2019.0,2023.0,2017.0,2023.0,0,1,0
03_19/20,2019/2020,3.0,28.0,2019-05-26,Jubilee,2777924.059999993,4.656887106818741,6469501.0,0.963510660273149,,0.327138748460647,837639.036345469,18003649.361447997,2019.0,2011.0,2011.0,2011.0,1,1,1
03_19/20,2019/2020,3.0,28.0,2019-05-26,Metropolitan,2777924.059999993,4.656887106818741,6469501.0,0.963510660273149,,0.7625075790638403,609451.016483841,33169771.9414431,2019.0,,2012.0,,0,1,0
03_19/20,2019/2020,3.0,28.0,2019-05-26,Northern,2777924.059999993,4.656887106818741,6469501.0,0.963510660273149,,0.2960502193519769,1128772.416687429,40514112.69906897,2019.0,2014.0,2014.0,2014.0,1,1,1
03_19/20,2019/2020,3.0,28.0,2019-05-26,Piccadilly,2777924.059999993,4.656887106818741,6469501.0,0.963510660273149,,0.5353065902191294,915430.1261372056,24082350.25811589,2019.0,,,,0,0,0
